run_uid,dataset,seed,round,runtime,strategy,attack_type,attack_plan_id,target_label,topology,num_clients,partition_scheme,client_id,task_id,packet_id,source_round,consumed_round,version_lag,is_malicious,attack_active,poisoned_samples,eligible_poison_samples,poisoned_batches,dba_trigger_part,attack_stats_missing,admitted,admission_score,niabd_anomaly_fraction,niabd_mean_abs_deviation,niabd_max_abs_deviation,niabd_mean_suppression,niabd_teacher_memory_score,niabd_high_quantile_deviation,niabd_mean_excess,niabd_consensus_deviation,niabd_memory_eligible,diagnostic_scope,diagnostic_usage,diagnostic_reporter_trust,diagnostic_seed,diagnostic_proxy_samples,clean_proxy_target_probability,triggered_proxy_target_probability,clean_trigger_logit_l1_deviation,clean_trigger_logit_l2_deviation,clean_trigger_prediction_flip_rate
3ef75fdf27cb,cifar10,0,25,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,1,,,,,,False,False,0,0,0,-1,,True,0.6916958067925011,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,25,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,2,,,,,,False,False,0,0,0,-1,,False,0.0,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,25,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,3,,,,,,True,True,17,83,3,-1,,True,0.7746662018844104,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,26,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,0,,,,,,False,False,0,0,0,-1,,True,0.911376841192747,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,26,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,1,,,,,,False,False,0,0,0,-1,,False,0.0,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,26,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,2,,,,,,False,False,0,0,0,-1,,False,0.0,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,26,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,3,,,,,,True,True,19,95,3,-1,,True,0.798883113351364,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,27,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,0,,,,,,False,False,0,0,0,-1,,True,0.9004711258783772,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,27,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,1,,,,,,False,False,0,0,0,-1,,False,0.0,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,27,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,2,,,,,,False,False,0,0,0,-1,,False,0.0,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,27,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,3,,,,,,True,True,20,96,3,-1,,True,0.7889768181958252,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,28,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,0,,,,,,False,False,0,0,0,-1,,True,0.9078976013115181,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,28,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,1,,,,,,False,False,0,0,0,-1,,True,0.6892448563863688,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,28,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,2,,,,,,False,False,0,0,0,-1,,False,0.0,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,28,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,3,,,,,,True,True,17,85,3,-1,,True,0.7767054473592366,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,29,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,0,,,,,,False,False,0,0,0,-1,,True,0.9098647041082096,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,29,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,1,,,,,,False,False,0,0,0,-1,,True,0.7030305986945775,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,29,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,2,,,,,,False,False,0,0,0,-1,,False,0.0,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,29,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,3,,,,,,True,True,18,91,3,-1,,True,0.7618817428480839,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,30,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,0,,,,,,False,False,0,0,0,-1,,True,0.9117392864207547,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,30,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,1,,,,,,False,False,0,0,0,-1,,True,0.6956888608219094,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,30,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,2,,,,,,False,False,0,0,0,-1,,False,0.0,,,,,,,,,,,,,,,,,,,
3ef75fdf27cb,cifar10,0,30,sync,vcaa,badnets,872667c04f7263a04d536de88cb2ac7b082c401a76843dc7b10981482d5938a2,0,server-client,4,dirichlet,3,,,,,,True,True,18,91,3,-1,,True,0.7689566886758745,,,,,,,,,,,,,,,,,,,
